t0,t1
-7.660602,-7.7229266
-20.391802,-20.021326
-3.163326,-2.923806
1.0922314,1.0200886
-14.058534,-13.386663
3.5162952,2.778747
-123.99385,-119.15591
-7.7561936,-8.720275
-0.47338164,-0.38047025
-22.332743,-20.925943
-41.63911,-40.582695
-21.150482,-23.956526
2.0832758,2.0132618
-26.820446,-25.576334
-0.48442075,-0.50864774
-31.859821,-30.403042
-1.724549,-1.8460497
-14.039269,-13.018454
-2.3719945,-2.6821852
-15.604726,-14.2536335
2.572882,1.9796926
-2.701751,-2.8815193
-9.056514,-8.501474
-11.088202,-11.433055
-1.2047912,-1.4938537
-14.714173,-14.262046
-47.473873,-44.51621
-4.4174495,-4.2489405
-27.457022,-26.173048
-72.08379,-73.00403
-28.74165,-26.806623
-7.877056,-7.254621
4.8397675,3.3274717
-4.773584,-4.64593
-70.27171,-70.32288
-13.789069,-13.825522
-31.654417,-31.333149
-8.344066,-8.3605795
-8.331022,-8.350887
-20.858812,-20.23369
6.232497,5.437549
2.2929702,-4.4221106
-154.09735,-148.5305
-20.038862,-19.87911
-11.85406,-12.089974
-11.313952,-11.224992
-4.9324183,-4.4404516
-0.9843074,-1.9406455
-9.905557,-9.369012
-7.5489492,-7.4690003
-30.734264,-29.577604
5.8647003,4.9847174
-6.0335436,-5.738935
-36.311012,-35.819904
-16.054203,-15.680424
11.47244,8.255286
3.255545,2.817834
-11.199782,-11.885374
-6.1109643,-5.7870855
-17.31478,-17.168098
-20.874735,-21.801378
-9.396164,-10.116729
-14.8094425,-13.5780525
-25.24308,-24.65322
-19.444687,-19.984716
-4.0516024,-4.2954535
7.156963,6.9175425
-16.436724,-21.007206
-8.405759,-8.104498
-12.255937,-14.594033
-20.937311,-19.953571
-12.929973,-12.559744
0.90625393,0.7384167
2.5804079,2.0697715
-70.9386,-69.18464
0.10445589,-0.41865304
-36.400253,-36.043816
-24.360725,-22.215277
-3.9200041,-3.808442
-2.9143853,-4.1501517
2.0936666,1.8731732
-19.608942,-19.682707
-30.847364,-29.471708
-3.1125705,-5.241062
-8.446946,-8.281194
-25.3131,-24.174871
-9.101921,-8.662283
-17.182627,-16.828297
-14.581364,-14.529112
-6.547351,-6.8507524
-21.765326,-23.180197
-45.508373,-46.152573
-20.264154,-20.415127
-18.329351,-17.070658
-79.75076,-79.336
-5.307184,-6.106626
-10.328158,-9.986364
-4.7679863,-4.98303
-11.089561,-10.763697
-9.448611,-9.085714
3.9509358,3.3846726
-70.72395,-69.668106
-2.0665457,-2.0062966
-5.128821,-4.902509
-14.11641,-12.696938
11.128839,10.758775
-10.368446,-10.332259
-14.10127,-15.317939
-19.205584,-18.642
-9.238903,-8.868758
-25.182775,-25.207193
5.3732386,5.3461146
-71.19039,-68.86595
-89.08121,-85.52508
-2.7876608,-2.6093915
-6.9962068,-6.461045
8.333114,7.916208
-15.056293,-14.866524
-14.990906,-17.912094
3.9061453,3.1456614
-16.133738,-15.270311
-6.587777,-6.5002213
7.664307,7.9732623
-13.301274,-13.440977
-23.516006,-22.35098
5.7546883,5.3590717
-34.500385,-35.73253
-29.579489,-29.045267
-19.155548,-18.76071
-21.089865,-21.915588
-85.37096,-80.79855
9.096877,8.629684
-3.8947299,-4.8681006
-0.29823807,-0.43589452
-6.0888157,-5.913035
-0.4917014,-0.14373204
-6.0215883,-7.4625745
-16.822794,-16.403973
-5.035966,-4.754785
-9.800265,-9.882847
-8.91573,-9.775178
4.036436,3.9810214
-12.31839,-12.020456
-15.27986,-15.486692
2.7123966,0.7244202
-18.845678,-19.393435
-30.646776,-30.948095
-12.895806,-12.424585
-15.446605,-15.512029
-20.034851,-20.258394
-71.98193,-70.99952
-50.481647,-50.949493
-8.201958,-8.292906
-35.239254,-35.70188
3.1655128,2.9245915
-30.387495,-29.710052
-21.484283,-19.537228
-48.35816,-49.15437
-80.80632,-76.206924
-18.146305,-20.794994
-19.169374,-18.186049
-12.956747,-13.123725
-20.834183,-22.532576
-25.154793,-23.67861
2.5219295,1.1648415
-4.653536,-6.694805
4.34909,4.1765833
-22.613457,-22.106983
-18.054283,-16.75014
-27.024103,-25.57375
-14.348802,-13.70632
2.7503233,1.928915
9.628434,9.053822
-78.78024,-73.30377
-9.379708,-9.344574
-6.914771,-6.8706493
-6.9622703,-6.1847444
8.82709,8.757584
-27.077553,-26.789764
1.5746748,1.5962607
-57.360737,-55.772297
-78.8988,-75.9105
-12.250791,-12.373256
0.52667725,0.589726
-5.025463,-5.240345
-7.7610073,-7.4943666
2.5485747,1.9755098
-104.75959,-101.44866
-134.46439,-130.28392
-10.82229,-12.486956
-25.667473,-25.03644
-14.534174,-14.362388
-6.8050213,-6.3835373
-133.85341,-129.32162
-49.565052,-47.85075
-1.2679945,-1.8789831
-5.4528418,-5.1728253
-24.234625,-23.637304
-22.75358,-21.46216
6.8322277,6.100469
-44.972794,-41.645935
-0.16884246,0.09506955
-35.32039,-34.535698
3.5593312,2.969698
-24.79769,-25.551855
-4.718325,-4.6743455
-7.1274853,-7.1792755
-4.0112386,-3.723397
6.4771037,5.5194383
3.4018836,2.7820382
-10.318897,-10.108593
1.4817936,0.93013775
-25.471315,-24.115042
-18.599375,-16.73868
1.1508372,0.9548309
-7.520111,-7.976602
0.11405,-0.3074239
-9.179616,-9.383003
-49.8008,-48.296272
-96.890854,-95.54343
-13.694573,-12.999705
-56.467873,-53.574867
-8.290592,-8.129947
-20.753422,-23.17269
-70.04002,-69.31856
9.909966,8.244668
-1.6725044,-2.2610412
-3.280884,-3.1976027
-10.282102,-10.922456
-6.271908,-6.2108407
-27.824041,-33.085148
-14.799738,-14.614008
3.5587432,3.3740826
-94.12432,-94.87096
3.3253345,2.7827368
-9.646977,-9.397673
1.6135972,1.7741292
-39.7383,-37.439285
-9.476689,-8.684589
-48.762577,-56.214127
-12.232579,-12.465561
-8.683051,-8.096834
-49.597496,-52.25442
-0.96720934,-0.900787
-6.3059783,-5.959123
4.449438,4.178225
-69.436195,-66.3281
-29.309378,-28.602371
0.86747223,0.59848434
0.39373305,0.067138016
-18.354883,-18.162563
-1.6890386,-1.8398045
-14.155349,-13.590334
-5.345876,-5.6976132
-26.339685,-26.330107
-15.644829,-15.337703
5.189458,4.465224
-16.549604,-16.463688
-11.557763,-11.303841
-17.259237,-18.429567
-3.3491607,-2.973701
5.135009,4.7626014
-9.805738,-9.380509
-50.912067,-50.27174
-6.4441266,-6.213695
-25.56964,-25.173727
-6.638714,-6.447471
5.969799,6.083093
-7.764322,-7.5312757
10.662683,9.573405
-27.91315,-28.26533
-2.353106,-2.249633
9.355273,8.505051
7.717395,6.4844284
-50.90098,-48.465824
-82.550285,-78.764114
-27.22347,-26.251253
-1.5395238,-1.4173213
-1.7446306,-1.8679136
-16.562225,-14.86879
4.087041,3.9320173
-18.583658,-18.179552
-13.201568,-13.342184
-3.669265,-3.3622556
-12.128221,-12.090193
2.8205295,2.797323
24.317125,20.880884
-0.15440336,-0.76522803
-37.610287,-34.055267
-16.471514,-15.269501
-18.811796,-17.609552
4.763429,4.7742763
-36.543213,-43.282425
0.21075043,-2.1538353
-41.25809,-41.75435
-42.76012,-43.33115
-19.076796,-18.743484
-6.6884813,-6.362945
-16.666079,-15.265108
-16.984694,-16.800062
-5.0057235,-5.007316
-2.0700457,-1.9730209
6.276449,5.5210137
-23.7577,-23.143583
-7.229926,-7.436098
-68.80914,-66.26986
-60.046,-56.732773
-15.121526,-14.607003
-9.745832,-9.229214
-6.007751,-6.013161
12.309642,11.651003
-7.0297813,-6.720284
-31.701786,-33.80612
-3.5738022,-3.1924534
3.58864,2.770079
-0.017353032,-0.24902542
4.231674,3.7162023
-8.713486,-8.680146
-3.2459931,-3.18202
-5.874077,-5.2918954
4.1955996,3.0260358
-9.000972,-8.315237
-7.806285,-7.7751384
1.6541791,1.4562744
-19.977686,-19.530119
-9.427677,-9.269434
-18.525015,-18.508245
-15.747792,-15.000465
-204.24911,-191.63069
-16.715746,-17.011637
-20.632181,-20.330269
-8.05407,-8.070254
2.5156531,2.291627
-8.781163,-10.539553
-108.084076,-104.07429
-7.0661755,-7.666311
10.520706,9.616605
-8.414812,-8.654876
-9.752811,-9.894442
-10.496694,-10.570824
-15.026436,-14.82757
-9.827065,-9.214506
-45.59818,-44.97863
3.2337532,2.6870837
-16.574636,-15.017212
-10.425899,-9.89349
-5.591746,-5.359287
-3.75424,-6.64066
-74.66365,-69.74112
0.470598,0.27548718
-51.290813,-51.164867
-26.131966,-25.76161
-13.397723,-13.44963
5.784089,4.444306
-0.29399443,-0.96548223
1.3742609,1.398947
-6.5223436,-6.909067
-11.56405,-11.466591
-27.144567,-26.52396
2.4105704,2.329049
-6.1952953,-6.0766034
0.41019967,0.057432607
-3.7025812,-4.2772026
-16.906523,-16.686428
-15.477951,-15.751858
-9.301481,-9.159266
-108.29259,-105.84166
-106.16387,-99.87342
-7.382109,-7.3816714
-21.938745,-21.597145
3.0234687,2.9238296
-49.474403,-49.5656
-34.415302,-31.289942
-34.272068,-32.671844
-8.944636,-8.653011
-5.6807327,-5.8118978
-17.4345,-16.76985
-10.145982,-10.085636
-15.833639,-15.533107
-12.771608,-12.186194
-20.474447,-22.237938
-4.740313,-5.1826377
-15.523783,-16.215727
3.9436228,3.5231378
6.247752,5.6404014
-19.835325,-18.623888
1.0940778,0.7531614
-5.817624,-5.893151
-11.975129,-13.354916
-28.702686,-30.126913
-14.811368,-14.49493
-20.77469,-18.915648
-16.066975,-15.583021
-3.353243,-3.4732566
-5.671897,-6.1336513
21.012453,16.611513
-15.121518,-14.586214
-8.554667,-11.231081
3.1616228,2.953715
-6.155792,-6.4210143
-9.204167,-8.972971
-12.381098,-12.277581
-25.518244,-24.723385
-18.94705,-19.534327
10.340469,9.551235
-12.87727,-12.480524
-30.728064,-32.140144
-23.972313,-26.673717
-8.8933,-9.7115135
-66.42528,-63.97378
4.7264366,4.4956393
-9.78547,-8.663828
-48.776028,-49.09665
5.377003,4.7509212
-3.3593533,-3.6161616
-14.936715,-14.547306
-23.035955,-22.902235
-6.5095215,-6.133121
-21.091526,-20.91496
-28.776989,-29.076788
-13.0459795,-13.469302
-4.955759,-4.7215743
-3.907499,-3.8501327
-26.340908,-28.284698
-4.6325026,-6.0476313
-17.880959,-17.676012
-13.617971,-13.005381
-22.459898,-19.640453
-9.054698,-9.209005
-24.944004,-22.91596
-3.8923619,-4.113145
-2.461138,-2.2187557
-7.492324,-7.421198
-16.085825,-16.12253
-25.522625,-24.690847
-1.1055105,-1.4285342
4.9161057,4.917051
3.9293187,3.4557376
-21.875315,-19.89642
-15.081792,-15.483209
7.543408,6.671417
-16.953833,-17.059412
-39.61662,-37.259956
-34.238743,-34.158627
-27.97529,-27.790518
-19.23277,-19.100613
-11.839803,-11.733424
-0.21157692,-0.0917282
-18.222345,-17.936419
-59.20708,-56.60845
-10.241745,-10.436903
-7.8525567,-8.413311
-97.90444,-94.361374
-12.529966,-12.711657
7.621054,6.707771
4.310469,2.040485
-9.565126,-8.88283
-14.579566,-14.077011
-10.810011,-10.501334
-14.893016,-14.51225
-4.525076,-4.4809065
-7.9987965,-7.7952447
6.054367,6.5194607
7.484173,6.501974
18.80652,16.805925
-17.373339,-17.949614
11.312418,9.440468
-42.478,-46.97658
-0.755126,-1.4249175
-0.98423177,-1.061462
-25.072662,-23.270632
-9.21165,-12.247122
-3.3498833,-3.6587331
-8.903732,-9.180026
3.65084,3.5420861
-180.43823,-198.87698
-4.831639,-4.748982
-26.917082,-26.41272
-14.960845,-15.496482
-4.3004036,-6.706
-16.11741,-14.77457
15.089097,14.097928
-9.069068,-9.512545
-33.423016,-31.023876
-3.9777706,-3.3051393
-27.473019,-26.59101
-2.8633509,-2.9746823
-5.5146217,-5.1171904
-20.000273,-21.645496
-101.51135,-95.67758
-22.282114,-20.401987
-22.081633,-22.239584
-83.500694,-81.052124
-6.298742,-6.593535
-7.2708635,-6.9827485
-29.754198,-30.15452
-18.51768,-17.976742
-5.8255544,-5.7254367
-6.7268777,-6.0459447
-9.279307,-8.910788
-42.61892,-41.748093
-24.46338,-30.5375
7.274415,7.5197864
12.5546055,11.697327
-83.53482,-83.69507
13.880913,10.602963
-9.742112,-9.764429
-2.4668314,-2.2217226
-4.047671,-3.9348392
-3.7844808,-3.7515645
-30.950323,-29.819473
-76.22131,-76.17259
-39.22441,-39.97955
-30.020575,-30.300621
-16.71038,-16.65089
-36.13933,-36.058563
-5.202691,-4.697089
-54.601986,-51.226463
-9.665034,-10.005991
-17.456404,-17.399374
-20.262815,-18.4742
-12.356631,-12.22027
-11.718972,-12.722939
1.1530609,1.086947
-0.24992469,-1.1668316
-8.380205,-9.390142
-4.8182735,-4.8050375
10.737611,10.316462
-29.175295,-35.48198
-20.244972,-20.513742
-13.849338,-13.665022
-21.354898,-22.607134
15.813556,13.461708
-15.567513,-15.700628
-9.147086,-9.224339
-25.323748,-25.06647
-9.286057,-9.062129
-48.6041,-46.041267
-12.847079,-13.006597
-11.223624,-15.573012
11.472699,10.838634
-18.293482,-23.060446
-11.902938,-12.220484
0.42336127,0.5235137
-8.67236,-8.345459
-2.426872,-2.3387322
-29.078638,-30.531082
-6.6431684,-6.301342
-50.4923,-50.24666
-85.14351,-90.84098
-0.9103427,-0.8016447
-9.764997,-9.694484
-19.34447,-19.284964
9.64088,8.020605
-16.412237,-16.296383
-13.869857,-13.727652
-36.16047,-39.471718
-38.975773,-38.831806
8.175547,7.64759
-5.985353,-5.864565
-28.115854,-27.890474
0.41765448,-0.8459146
-38.945675,-39.389473
-19.544046,-19.699385
-15.782824,-16.541227
-92.59321,-91.6126
-7.311326,-7.205365
-7.622267,-8.129768
-21.706957,-21.141897
-27.867153,-27.024961
-7.8227515,-7.3803315
-4.999362,-4.985386
5.149602,4.6519427
-11.575295,-10.908823
-16.177168,-16.76383
-22.668085,-21.978706
-33.572563,-32.41845
-1.9016328,-1.8392227
-18.42342,-17.909025
-43.25012,-38.823162
-6.312215,-6.2682567
-15.811537,-15.063633
-1.1546414,-1.2303771
20.70577,19.009096
-23.331408,-23.197512
-31.177708,-30.775902
-4.079833,-3.645203
5.4435606,5.109109
-2.2697127,-2.0061967
-11.537151,-11.165356
-29.374544,-28.955154
-17.834536,-17.44441
-27.718256,-30.888947
-9.802308,-9.339224
-6.793211,-6.7294827
-1.4440265,-1.398537
-16.828049,-21.600279
-41.734234,-42.95776
-10.422347,-11.111248
3.192487,3.3044062
-29.09895,-27.729664
-36.499676,-36.437378
1.5555352,0.8993208
-11.1962185,-11.467827
-18.815699,-18.973513
-4.550064,-4.2828755
-28.883429,-28.249493
-33.500507,-33.935707
-17.629225,-17.173283
-37.307644,-34.728794
-11.147415,-10.02364
-11.030293,-12.673189
-7.159313,-7.359092
-4.3990335,-5.9321947
-3.9499683,-4.968123
-4.098955,-3.9765592
-18.78607,-19.431644
-17.140081,-16.936357
-5.196952,-4.9691668
-30.550478,-29.853825
-17.00198,-16.889532
-2.3350842,-2.005531
-54.448948,-55.387413
-22.536037,-22.306095
-7.4278197,-7.724177
-55.56029,-63.369324
-24.173443,-22.480352
-14.270978,-13.545407
14.8478155,12.990885
-1.3040366,-1.2787154
-31.712214,-30.191517
-4.5285444,-4.6138377
-15.745595,-16.89081
-3.2388728,-3.0956135
-9.231164,-9.770676
-4.6195374,-5.680828
-0.71544844,-0.53381556
0.68882835,0.37016663
-16.132484,-15.655472
-44.324924,-50.524517
-30.407923,-28.87684
-1.4925485,-1.598532
-12.68027,-12.023549
-14.064027,-13.278017
-26.11141,-25.072517
-20.499907,-18.718328
-9.348893,-9.551829
-9.840826,-9.708122
-9.762767,-9.103398
-8.761668,-8.246711
-10.909078,-11.108741
-80.42779,-78.71916
-33.98303,-33.681465
-19.697458,-19.865755
-5.1064134,-4.9277196
-18.0442,-17.890987
-1.8543301,-2.620448
-0.2999643,0.1835376
-24.657324,-23.652838
-32.224922,-31.963078
-2.1852345,-1.9775809
-23.420626,-23.771639
-2.8560827,-2.9251237
-7.297717,-7.3749127
10.08665,9.914929
-32.463867,-31.759584
-21.284945,-19.864784
-1.8922882,-2.003605
-2.1221132,-2.2290258
-7.401407,-7.3961825
-21.25804,-20.45511
-17.18327,-16.652971
-28.753582,-28.296282
-31.58001,-31.583014
-11.227864,-10.98443
-25.00373,-24.28158
-28.275902,-28.608107
-92.21763,-90.24071
-13.798106,-14.299539
-17.920376,-18.342203
-116.11958,-110.72089
5.0439873,4.6739
1.5152793,1.3988445
-18.998478,-21.294151
-9.955141,-10.016329
-4.2079487,-4.8578973
-2.25047,-2.3092642
-12.8230505,-11.974179
-2.743011,-2.871667
-19.31283,-19.03085
-5.556035,-5.332234
1.400974,1.3701755
-23.390396,-22.388212
-11.547782,-11.374283
3.694029,3.1073666
-43.743973,-44.809578
-15.601776,-15.912318
-10.349753,-10.480284
-19.707998,-19.000658
-5.488885,-6.194655
3.262957,2.8702168
-10.865256,-10.605333
-27.214994,-25.847492
-33.644035,-33.649208
-2.89942,-3.337668
-34.4478,-35.263805
1.5863824,1.7944466
-1.67033,-2.0246933
-1.3022625,-1.535359
-34.939686,-33.25148
-2.1352623,-2.3602645
-6.8456416,-6.712075
3.084405,2.7911925
3.9550202,2.471612
-26.592033,-26.504429
-22.672606,-21.54322
-0.94138396,-1.3272114
-14.942651,-14.828187
-7.9681487,-7.852616
-9.963766,-9.894697
-33.10381,-32.067204
-13.608708,-12.972654
0.5624909,0.40600416
-22.030159,-20.889784
-42.832844,-42.546032
-29.551613,-33.31241
-20.64343,-20.29898
-5.817175,-5.3975663
-3.3907647,-3.2190397
13.170642,11.167528
4.4036026,3.9197636
-10.12398,-11.146741
-43.416176,-43.23633
-9.714448,-9.894487
-32.035526,-29.365328
-15.316301,-15.210776
-13.194617,-14.977189
6.2579308,5.9560475
-45.283504,-42.9672
-12.994068,-11.557495
-32.15048,-31.24492
-27.075375,-25.296833
-33.371555,-32.114204
-7.853944,-8.112825
-12.998153,-15.059156
-2.9445457,-3.1839805
-9.06392,-8.962469
6.2681627,5.6795583
-40.810677,-42.261333
-14.293963,-13.5546055
6.021609,5.5698647
-20.09168,-24.140894
-17.439962,-17.732258
-14.874283,-15.00892
-9.980979,-9.79961
-32.744213,-36.83512
-9.846784,-9.996325
1.8575392,1.5973183
0.567828,0.08166594
-12.72587,-11.230387
-8.082849,-7.16683
-2.1113136,-2.5135896
-1.7320187,-1.8660662
-10.685041,-10.43315
-18.270723,-18.646076
-9.171709,-8.883557
-13.873989,-13.999579
-12.545112,-12.292138
-5.1977625,-5.9264317
-53.505825,-51.716484
-3.148382,-3.1973107
-20.201338,-20.140177
-17.758554,-17.382498
-15.37644,-15.184898
-2.3840435,-1.9061636
-5.978818,-5.79458
-11.239681,-11.166122
-1.686095,-1.5679356
-90.53253,-92.810265
-9.288887,-9.161341
-42.26546,-40.36567
-10.179053,-9.538152
-18.745665,-18.800776
-12.544919,-12.846214
-0.45033357,-0.76451296
-19.733393,-20.847174
-1.9325849,-2.0160594
-28.838053,-27.730892
-34.775352,-34.09577
-14.489203,-14.552095
-21.323618,-20.919779
-24.469944,-24.491459
-5.3801427,-5.4591327
-10.343953,-10.917561
-9.825346,-9.830822
-30.610224,-30.078009
-19.454567,-23.718605
7.5598493,6.618115
-9.664514,-10.039721
-29.950401,-27.600725
-26.437393,-27.374025
-2.0192854,-1.7167934
-16.656654,-19.978872
-18.687662,-17.785883
-1.5379127,-1.6628121
-38.42229,-37.399807
10.708988,9.307007
-31.232538,-29.243237
-0.2834969,-1.0327584
-17.447403,-16.741835
-14.013404,-14.105447
-9.414209,-9.8902
-18.129274,-18.359634
5.1770515,4.0855393
-19.452978,-19.809347
-2.9804256,-3.1516702
-9.350129,-9.353911
-10.72009,-10.811132
11.609469,10.682232
5.9235773,5.62263
-9.228301,-9.31963
3.5420907,3.3367774
-11.701983,-12.824322
-5.715218,-5.295981
-6.206449,-6.2018204
0.23672733,-0.2722293
-6.104971,-5.8749204
-19.545034,-18.904707
-8.509004,-8.506478
-13.077167,-14.289652
-3.6465337,-4.5767517
-25.83935,-25.408373
-18.986874,-18.58754
-11.014285,-10.932256
-14.232253,-16.355803
-11.836373,-12.072588
-5.408022,-8.234862
-12.585303,-12.4065075
-24.475311,-24.436459
0.10118456,-0.0011762613
1.0521098,1.239801
-9.335507,-9.765337
-6.90177,-6.432105
-23.295435,-24.280657
-9.481295,-9.181156
-2.292535,-5.220366
-9.848918,-8.910231
-63.71439,-64.02785
7.223569,6.793021
-22.378317,-22.267557
13.493987,12.017927
-0.27844787,-0.16150728
7.4309425,6.9789863
-0.7329362,-0.87388456
-8.793714,-7.929127
-0.07282734,0.18068203
-2.9983852,-2.7473223
-3.657738,-3.1839933
2.8942513,2.8649673
-0.56083786,-0.39099935
-4.1810184,-3.7284982
-13.770598,-14.015809
-5.8821497,-5.922343
0.484405,0.3834634
-11.210591,-10.685976
8.666801,7.484894
-13.431422,-14.078313
-0.18912295,-0.25576332
-16.443201,-17.430147
9.977085,9.203117
-5.0480022,-4.6389823
-3.6898975,-3.5800924
-4.662032,-4.8361635
-15.226081,-17.000875
-31.446537,-32.676956
-2.3467987,-2.1239088
-11.229985,-10.839983
-33.928875,-37.47667
-9.99191,-11.317365
-5.8979654,-6.1510787
-10.648147,-11.505694
-8.450126,-8.187516
4.1222935,4.2310386
3.0911975,3.005127
-14.510107,-14.126058
-26.842379,-29.18577
3.3604138,3.202526
2.3334234,1.7673646
-1.0885222,-1.5603305
-1.007617,-1.0536164
-1.1627293,-1.093398
6.9876833,6.314161
-20.969185,-20.38128
-0.97354007,-0.74417496
0.80134004,0.53663635
-4.035815,-4.4205737
-5.6735506,-5.064466
6.249101,5.9703164
-0.56627095,-0.35268515
-6.9448385,-7.9167123
-11.249909,-11.082012
1.8962318,1.7534927
-0.57856363,-0.19397154
-9.345304,-8.840994
-26.115967,-27.646465
-29.236132,-28.259851
1.1383264,1.0239241
-10.478863,-10.243285
-6.149305,-6.2505393
-1.7265079,-1.1905264
2.754773,2.7631767
-11.951882,-12.2715845
-6.785038,-6.4406676
2.2196147,2.0125241
-2.6681464,-2.756915
3.9454515,3.7217999
-1.5880625,-1.4029602
0.2992744,0.045071345
4.2439017,4.2404203
1.5538616,1.3609991
-13.505071,-13.969835
-12.450989,-11.865935
0.06083982,-0.17875186
-12.178397,-12.354322
-8.90878,-9.032322
-56.82683,-60.69182
4.2744627,4.174646
2.8614366,3.113407
5.489353,5.4917727
4.067036,4.092419
-6.5457945,-6.7966394
-4.4493074,-4.146931
10.558172,10.050696
-23.967335,-24.61088
-10.809692,-10.118881
-25.378363,-25.2745
-11.294352,-10.606745
-6.4835587,-6.126535
-33.498486,-32.480618
-60.779343,-56.463127
-10.33158,-9.838816
-28.23149,-27.560692
-7.175422,-6.575711
-1.3431404,-1.1694704
-8.156403,-7.802714
-1.2029793,-0.91759586
1.5036945,1.2434756
-18.709826,-21.5119
-31.530533,-44.372944
-7.8631725,-8.590547
-1.2379062,-1.1274365
-0.35690176,-0.66684234
-8.116244,-7.899996
-6.576498,-5.9133096
-20.907106,-21.063318
10.937289,10.02894
-4.77502,-4.124335
-12.564603,-12.403851
1.9221913,1.9285328
-6.845233,-7.2181263
-24.556517,-27.188929
0.47578633,0.4764026
-6.6679473,-6.6580644
-4.109918,-3.6585076
-19.06967,-17.741524
-9.76463,-9.994659
-15.364787,-15.537941
-16.759022,-16.488827
-10.482273,-9.849048
-7.189787,-7.213131
-32.233677,-31.57678
2.8644068,2.799995
-10.253883,-10.012968
-6.0153365,-5.8345156
-1.773181,-2.5249524
-13.177796,-13.436289
-1.6981193,-1.5847445
4.928673,4.310377
-12.905553,-12.47953
2.7093632,2.8704658
-3.035568,-3.1795335
-1.5340412,-1.2269295
-7.1716986,-6.8088927
-5.418413,-5.377436
-17.064217,-16.834223
9.76776,8.527186
3.6312344,3.837437
-7.0493255,-6.852308
-14.1864805,-13.548774
-27.908295,-28.515833
1.5745424,1.649275
1.4141366,1.4986264
-16.592558,-16.232948
-11.941686,-11.307999
11.257621,9.914419
1.0175974,1.0367408
-11.452838,-11.309492
-11.628398,-11.651268
-4.7193017,-4.917104
2.0666063,1.5506548
0.7110319,0.70515645
-12.318115,-17.391342
-10.229756,-11.329018
0.19501361,0.06245161
-8.211244,-8.358716
-7.652085,-7.0160108
0.24252427,0.6194019
-34.69376,-34.847942
0.36750755,0.5974047
-2.4164755,-2.7349613
-11.603125,-11.657474
3.7381883,3.779533
0.7454727,1.1881548
-10.118507,-10.007708
-8.408289,-8.329386
3.1238635,2.7293482
2.213778,2.0504417
-16.948223,-16.914202
-10.814494,-15.162937
-5.546818,-9.259785
0.8468133,0.9547057
-0.018411454,0.40463594
-7.965145,-8.403816
-0.9138381,-1.5433952
-12.491248,-11.471626
5.3516493,5.299845
-9.3301115,-9.38022
4.2296042,3.868883
0.85478014,0.89766824
-26.273384,-26.305986
2.3850603,2.4366777
11.996783,10.991844
-9.25286,-8.798792
-22.011408,-21.624737
-3.189164,-4.650066
-19.48191,-21.162357
-20.890882,-22.407688
-12.459571,-12.2829075
-4.1178923,-4.2467284
-3.8576396,-4.3286986
-41.507458,-41.422768
2.829816,2.789647
-13.500501,-13.445359
-15.248978,-15.254427
4.1895647,3.8322868
-27.023176,-29.497349
-8.778432,-8.431324
4.5512705,4.6026955
-15.195468,-13.558725
0.27847347,0.1813747
0.11318202,0.047893256
-3.7769725,-3.6432772
-2.6541808,-2.5193982
-12.674056,-13.542943
-3.8621607,-5.2492375
-3.944065,-3.7630558
-25.170727,-27.59627
2.8354461,2.841679
0.73406136,0.8127768
3.535123,3.4445229
2.9310212,2.842569
-14.265053,-14.745365
-0.6801564,-0.54594207
-1.9345534,-2.4414208
-0.93768626,-0.93724066
-0.7555013,-0.8981919
-10.417155,-12.957897
-35.146236,-36.036446
0.5978203,0.5394423
0.6705011,0.6194507
0.16683409,0.23202191
-4.3256207,-4.3191338
-1.6916128,-1.89352
8.218809,7.4815288
-5.577413,-5.6140246
-6.0921416,-5.860947
-0.6787307,-0.5632609
14.613067,13.953452
-2.8130019,-2.6582637
-7.018085,-6.7313337
-2.2050605,-2.0799263
-5.3115005,-7.9946837
-6.390594,-6.4453225
6.9888372,6.7548895
-17.980688,-20.850431
-21.97457,-20.75244
5.7630196,5.1829934
-62.99554,-61.070667
1.2591395,1.4203167
0.52294266,0.54327214
2.7583907,2.7814858
-11.72664,-11.3618965
5.6140995,5.7746496
-4.9262514,-4.794823
3.356629,2.8560424
-3.7062943,-4.7921214
2.120646,2.3476362
-5.299144,-5.700121
5.6798587,5.3497543
-17.711784,-17.209703
-5.803447,-5.645361
-20.981974,-20.666025
5.6630354,5.4875517
6.3884125,5.675485
-7.0019403,-6.570434
-0.45915517,-0.5760906
-4.177314,-4.858883
2.5874312,2.4981189
-4.6937947,-4.177617
-7.275951,-7.557633
-1.0611423,-2.3736012
-11.158807,-11.365006
-0.120790526,-0.1274062
-8.341762,-8.155114
1.1561832,1.2494256
-3.199451,-3.6141503
17.935131,15.853634
9.325168,8.194511
-4.7650757,-4.5310717
5.9842987,5.979816
-6.6122627,-6.4641438
-2.4505165,-2.7205477
-0.8833221,-1.4284984
-6.62712,-7.108381
-13.499235,-13.398705
-19.110945,-20.791107
-0.16065478,-0.19461241
-13.085251,-13.117823
5.3207703,5.4085445
2.3893607,1.3530751
2.0898607,2.1137671
1.7021055,1.8714658
-15.457272,-16.636288
4.997267,4.907113
5.451792,5.601756
-8.8047495,-8.6191635
-13.171745,-12.066615
-4.838143,-4.651178
11.141011,10.351083
-5.254212,-5.017561
9.598973,8.075697
-3.4142158,-3.9994438
-8.202416,-8.270643
-0.96554,-0.6210071
-7.006181,-6.9257374
-5.5819416,-5.5909805
-2.8296335,-2.6194205
